Using Master Port: 41834
Autodetected device type: cuda
Calculated number of steps: 467
Scaling the LR for the AdamW parameters ∝1/√(1664/768) = 0.679366
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([26]), sliced=False
AdamW: 1 param of shape torch.Size([26]), sliced=False
Muon: 13 params of shape torch.Size([13, 32]), chunk_size=7
Muon: 104 params of shape torch.Size([1664, 1664]), chunk_size=52
Muon: 26 params of shape torch.Size([1664, 6656]), chunk_size=13
Muon: 26 params of shape torch.Size([6656, 1664]), chunk_size=13
Total sequences per step: 256
Calculated examples per rank: 8
Step 0 | Pass@1: 0.1275, Pass@2: 0.1650, Pass@3: 0.2150, Pass@4: 0.2625, Pass@5: 0.2950, Pass@6: 0.3025, Pass@7: 0.3150, Pass@8: 0.3350
Step 0/467 | Example step 0 | Pass 0 | loss: -0.000877 | Average reward: 0.625
Step 155/467 | Example step 1 | Pass 0 | loss: -0.000318 | Average reward: 0.125
Step 155/467 | Example step 1 | Pass 1 | loss: -0.000118 | Average reward: 0.125
Step 155/467 | Example step 2 | Pass 0 | loss: 0.001947 | Average reward: 0.125
Step 155/467 | Example step 2 | Pass 1 | loss: -0.000852 | Average reward: 0.0
Step 155/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 155/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 155/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 155/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 155/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 155/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 155/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 155/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 155/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 155/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 155/467 | Average reward: 0.25390625 | Average sequence length: 193.53
Step 156/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 156/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 156/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 156/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 156/467 | Example step 2 | Pass 0 | loss: 0.000105 | Average reward: 0.125
Step 156/467 | Example step 2 | Pass 1 | loss: 0.000229 | Average reward: 0.125
Step 156/467 | Example step 3 | Pass 0 | loss: 0.000232 | Average reward: 0.25
Step 156/467 | Example step 3 | Pass 1 | loss: -0.000907 | Average reward: 0.25
Step 156/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 156/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 156/467 | Example step 5 | Pass 0 | loss: -0.001965 | Average reward: 0.375
Step 156/467 | Example step 5 | Pass 1 | loss: -0.000352 | Average reward: 0.5
Step 156/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 156/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 156/467 | Example step 7 | Pass 0 | loss: 0.000129 | Average reward: 0.25
Step 156/467 | Example step 7 | Pass 1 | loss: -0.001350 | Average reward: 0.125
Step 156/467 | Average reward: 0.28515625 | Average sequence length: 180.25
Step 157/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 157/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 157/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 157/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 157/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 157/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 157/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 157/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 157/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 157/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 157/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 157/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 157/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 157/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 157/467 | Example step 7 | Pass 0 | loss: -0.001723 | Average reward: 0.875
Step 157/467 | Example step 7 | Pass 1 | loss: 0.000391 | Average reward: 1.0
Step 157/467 | Average reward: 0.23046875 | Average sequence length: 196.98
Step 158/467 | Example step 0 | Pass 0 | loss: 0.000218 | Average reward: 0.875
Step 158/467 | Example step 0 | Pass 1 | loss: 0.000083 | Average reward: 0.875
Step 158/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 158/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 158/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 1.0
Step 158/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 1.0
Step 158/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 158/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 158/467 | Example step 4 | Pass 0 | loss: -0.000304 | Average reward: 0.875
Step 158/467 | Example step 4 | Pass 1 | loss: 0.000685 | Average reward: 1.0
Step 158/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 158/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 158/467 | Example step 6 | Pass 0 | loss: -0.000050 | Average reward: 0.375
Step 158/467 | Example step 6 | Pass 1 | loss: -0.000464 | Average reward: 0.25
Step 158/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 158/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 158/467 | Average reward: 0.3203125 | Average sequence length: 183.91
Step 159/467 | Example step 0 | Pass 0 | loss: -0.001180 | Average reward: 0.875
Step 159/467 | Example step 0 | Pass 1 | loss: 0.000404 | Average reward: 1.0
Step 159/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 159/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 159/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 159/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 159/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 159/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 159/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 159/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 159/467 | Example step 5 | Pass 0 | loss: 0.000933 | Average reward: 0.25
Step 159/467 | Example step 5 | Pass 1 | loss: -0.000873 | Average reward: 0.0
Step 159/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 159/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 159/467 | Example step 7 | Pass 0 | loss: -0.000449 | Average reward: 0.375
Step 159/467 | Example step 7 | Pass 1 | loss: -0.001058 | Average reward: 0.375
Step 159/467 | Average reward: 0.1953125 | Average sequence length: 181.97
Step 160/467 | Example step 0 | Pass 0 | loss: -0.000525 | Average reward: 0.25
Step 160/467 | Example step 0 | Pass 1 | loss: 0.000324 | Average reward: 0.375
Step 160/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 160/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 160/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 160/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 160/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 1.0
Step 160/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 1.0
Step 160/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 160/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 160/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 160/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 160/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 160/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 160/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 160/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 160/467 | Average reward: 0.1796875 | Average sequence length: 157.60
Step 161/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 161/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 161/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 1.0
Step 161/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 1.0
Step 161/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 161/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 161/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 161/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 161/467 | Example step 4 | Pass 0 | loss: 0.001014 | Average reward: 0.625
Step 161/467 | Example step 4 | Pass 1 | loss: -0.002145 | Average reward: 0.25
Step 161/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 161/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 161/467 | Example step 6 | Pass 0 | loss: 0.000310 | Average reward: 0.25
Step 161/467 | Example step 6 | Pass 1 | loss: -0.000531 | Average reward: 0.125
Step 161/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 161/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 161/467 | Average reward: 0.36328125 | Average sequence length: 185.94
Step 162/467 | Example step 0 | Pass 0 | loss: -0.003325 | Average reward: 0.5
Step 162/467 | Example step 0 | Pass 1 | loss: 0.001026 | Average reward: 0.875
Step 162/467 | Example step 1 | Pass 0 | loss: 0.000955 | Average reward: 0.625
Step 162/467 | Example step 1 | Pass 1 | loss: -0.003275 | Average reward: 0.25
Step 162/467 | Example step 2 | Pass 0 | loss: 0.001408 | Average reward: 0.25
Step 162/467 | Example step 2 | Pass 1 | loss: 0.000330 | Average reward: 0.125
Step 162/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 162/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 162/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 1.0
Step 162/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 1.0
Step 162/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 162/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 162/467 | Example step 6 | Pass 0 | loss: 0.000779 | Average reward: 0.125
Step 162/467 | Example step 6 | Pass 1 | loss: 0.000068 | Average reward: 0.125
Step 162/467 | Example step 7 | Pass 0 | loss: -0.000910 | Average reward: 0.0
Step 162/467 | Example step 7 | Pass 1 | loss: 0.002052 | Average reward: 0.125
Step 162/467 | Average reward: 0.2890625 | Average sequence length: 178.20
Step 163/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 163/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 163/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 163/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 163/467 | Example step 2 | Pass 0 | loss: 0.003696 | Average reward: 0.125
Step 163/467 | Example step 2 | Pass 1 | loss: -0.001152 | Average reward: 0.0
Step 163/467 | Example step 3 | Pass 0 | loss: 0.000115 | Average reward: 0.125
Step 163/467 | Example step 3 | Pass 1 | loss: -0.000169 | Average reward: 0.125
Step 163/467 | Example step 4 | Pass 0 | loss: -0.001514 | Average reward: 0.875
Step 163/467 | Example step 4 | Pass 1 | loss: -0.001259 | Average reward: 0.875
Step 163/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 163/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 163/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 163/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 163/467 | Example step 7 | Pass 0 | loss: 0.000256 | Average reward: 0.875
Step 163/467 | Example step 7 | Pass 1 | loss: -0.000018 | Average reward: 0.75
Step 163/467 | Average reward: 0.1640625 | Average sequence length: 181.88
Step 164/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 164/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 164/467 | Example step 1 | Pass 0 | loss: -0.001443 | Average reward: 0.0
Step 164/467 | Example step 1 | Pass 1 | loss: 0.001499 | Average reward: 0.25
Step 164/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 164/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 164/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 164/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 164/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 164/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 164/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 164/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 164/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 164/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 164/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 164/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 164/467 | Average reward: 0.27734375 | Average sequence length: 178.75
Step 165/467 | Example step 0 | Pass 0 | loss: -0.004125 | Average reward: 0.125
Step 165/467 | Example step 0 | Pass 1 | loss: -0.000842 | Average reward: 0.375
Step 165/467 | Example step 1 | Pass 0 | loss: -0.000874 | Average reward: 0.25
Step 165/467 | Example step 1 | Pass 1 | loss: -0.004482 | Average reward: 0.0
Step 165/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 165/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 165/467 | Example step 3 | Pass 0 | loss: 0.000817 | Average reward: 0.125
Step 165/467 | Example step 3 | Pass 1 | loss: -0.000448 | Average reward: 0.0
Step 165/467 | Example step 4 | Pass 0 | loss: -0.000540 | Average reward: 0.0
Step 165/467 | Example step 4 | Pass 1 | loss: 0.001222 | Average reward: 0.125
Step 165/467 | Example step 5 | Pass 0 | loss: -0.000655 | Average reward: 0.375
Step 165/467 | Example step 5 | Pass 1 | loss: 0.000919 | Average reward: 0.625
Step 165/467 | Example step 6 | Pass 0 | loss: 0.000632 | Average reward: 0.875
Step 165/467 | Example step 6 | Pass 1 | loss: -0.001683 | Average reward: 0.75
Step 165/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 165/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 165/467 | Average reward: 0.19921875 | Average sequence length: 161.57
Step 166/467 | Example step 0 | Pass 0 | loss: 0.000090 | Average reward: 0.625
Step 166/467 | Example step 0 | Pass 1 | loss: -0.002196 | Average reward: 0.375
Step 166/467 | Example step 1 | Pass 0 | loss: -0.000369 | Average reward: 0.0
Step 166/467 | Example step 1 | Pass 1 | loss: 0.000419 | Average reward: 0.125
Step 166/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 166/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 166/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 1.0
Step 166/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 1.0
Step 166/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 1.0
Step 166/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 1.0
Step 166/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 166/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 166/467 | Example step 6 | Pass 0 | loss: -0.000046 | Average reward: 0.875
Step 166/467 | Example step 6 | Pass 1 | loss: -0.000559 | Average reward: 0.875
Step 166/467 | Example step 7 | Pass 0 | loss: -0.001251 | Average reward: 0.875
Step 166/467 | Example step 7 | Pass 1 | loss: 0.000498 | Average reward: 1.0
Step 166/467 | Average reward: 0.46484375 | Average sequence length: 164.50
Step 167/467 | Example step 0 | Pass 0 | loss: 0.001566 | Average reward: 0.25
Step 167/467 | Example step 0 | Pass 1 | loss: -0.000502 | Average reward: 0.125
Step 167/467 | Example step 1 | Pass 0 | loss: -0.000423 | Average reward: 0.0
Step 167/467 | Example step 1 | Pass 1 | loss: 0.000255 | Average reward: 0.125
Step 167/467 | Example step 2 | Pass 0 | loss: 0.000971 | Average reward: 0.25
Step 167/467 | Example step 2 | Pass 1 | loss: -0.000961 | Average reward: 0.0
Step 167/467 | Example step 3 | Pass 0 | loss: -0.003390 | Average reward: 0.75
Step 167/467 | Example step 3 | Pass 1 | loss: -0.004355 | Average reward: 0.75
Step 167/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 167/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 167/467 | Example step 5 | Pass 0 | loss: -0.000592 | Average reward: 0.0
Step 167/467 | Example step 5 | Pass 1 | loss: 0.000368 | Average reward: 0.125
Step 167/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 167/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 167/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 167/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 167/467 | Average reward: 0.24609375 | Average sequence length: 183.97
Step 168/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 168/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 168/467 | Example step 1 | Pass 0 | loss: -0.000382 | Average reward: 0.0
Step 168/467 | Example step 1 | Pass 1 | loss: 0.000310 | Average reward: 0.125
Step 168/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 168/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 168/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 168/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 168/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 168/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 168/467 | Example step 5 | Pass 0 | loss: 0.000197 | Average reward: 0.125
Step 168/467 | Example step 5 | Pass 1 | loss: -0.000697 | Average reward: 0.0
Step 168/467 | Example step 6 | Pass 0 | loss: -0.002214 | Average reward: 0.0
Step 168/467 | Example step 6 | Pass 1 | loss: 0.004550 | Average reward: 0.25
Step 168/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 1.0
Step 168/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 1.0
Step 168/467 | Average reward: 0.26953125 | Average sequence length: 192.80
Step 169/467 | Example step 0 | Pass 0 | loss: 0.000342 | Average reward: 1.0
Step 169/467 | Example step 0 | Pass 1 | loss: -0.000794 | Average reward: 0.875
Step 169/467 | Example step 1 | Pass 0 | loss: -0.000879 | Average reward: 0.0
Step 169/467 | Example step 1 | Pass 1 | loss: 0.006391 | Average reward: 0.125
Step 169/467 | Example step 2 | Pass 0 | loss: -0.001022 | Average reward: 0.125
Step 169/467 | Example step 2 | Pass 1 | loss: -0.000132 | Average reward: 0.25
Step 169/467 | Example step 3 | Pass 0 | loss: -0.000960 | Average reward: 0.625
Step 169/467 | Example step 3 | Pass 1 | loss: -0.004510 | Average reward: 0.625
Step 169/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 169/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 169/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 169/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 169/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 169/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 169/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 169/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 169/467 | Average reward: 0.2421875 | Average sequence length: 164.15
Step 170/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 1.0
